user_id,book_id,rating
481,271,5
481,117,4
453,36,4
453,637,3
453,121,4
453,523,4
453,6156,4
453,479,3
453,1432,4
453,28,3
453,160,2
42,651,4
126,3485,4
451,594,5
451,3,5
451,3753,5
451,4603,5
498,94,5
155,86,4
63,6772,5
63,489,3
63,560,3
63,103,3
155,1420,4
495,476,5
499,50,4
499,278,4
499,85,4
499,5,3
499,1074,5
499,8,1
499,2,3
499,13,4
499,65,4
499,55,4
499,33,4
499,32,4
499,60,4
499,58,3
499,11,4
499,28,2
499,45,4
499,36,5
499,57,3
499,405,3
499,94,5
499,523,4
499,559,5
499,2600,4
499,1458,5
499,249,5
499,587,4
499,1255,5
499,6348,3
499,378,3
499,297,5
499,2172,4
499,2770,3
499,1704,4
499,1676,4
499,2552,4
499,3068,3
499,3202,4
499,5330,3
499,3600,4
499,4517,4
499,576,4
499,895,4
499,1005,2
499,436,4
499,1239,4
499,8079,5
499,304,2
499,476,4
499,109,3
499,736,3
499,829,3
499,1364,3
499,258,5
499,959,4
499,54,4
499,416,4
499,3613,3
499,410,1
499,1664,2
499,2601,4
499,7826,2
499,179,4
499,2252,1
499,398,4
499,7522,4
499,8221,4
499,626,3
499,5253,2
499,241,4
499,386,4
499,792,4
499,6395,3
499,296,5
499,1635,5
499,6860,5
499,6632,4
499,29,4
499,154,2
499,125,3
499,248,2
499,530,3
499,770,2
499,839,1
499,773,4
499,230,3
456,59,4
499,3595,4
499,508,4
499,1096,3
499,323,4
499,117,5
499,4236,4
499,48,3
499,95,3
499,184,4
499,335,5
499,178,3
499,2579,3
499,68,4
499,7,3
499,388,4
499,272,3
396,1421,2
396,3560,3
396,64,2
401,157,5
367,284,5
367,1250,2
367,9178,3
367,1571,3
367,2328,4
497,219,5
497,37,5
497,1106,5
497,177,3
497,4394,4
497,58,5
497,71,4
497,2555,4
497,4047,5
497,7145,4
497,8662,5
497,116,5
497,1622,4
497,1580,3
497,204,4
497,361,4
497,160,4
497,83,4
497,1477,4
497,659,3
497,508,4
497,436,5
497,410,3
497,6274,3
497,138,3
497,162,4
497,5101,5
497,559,3
497,43,3
497,718,3
497,819,4
497,2314,5
497,736,4
497,131,5
497,32,5
497,4,5
497,268,3
497,113,5
497,5,4
497,8,5
497,709,4
497,26,1
497,28,3
497,119,4
497,63,3
497,2643,4
497,100,5
497,14,4
497,13,4
497,7810,3
497,316,4
497,374,4
497,129,4
497,1739,3
497,1570,3
497,181,5
497,217,3
497,663,3
497,9204,4
497,1055,5
497,284,3
462,1155,5
462,3084,4
207,474,3
207,8707,3
207,120,1
458,959,2
458,79,3
458,341,2
458,181,3
458,495,4
458,483,3
458,8,2
458,672,3
458,671,4
490,4103,4
490,8446,3
490,8781,3
264,6732,4
490,7471,3
490,8349,4
490,9731,3
490,5206,3
490,8474,3
490,7426,3
264,160,3
264,573,2
490,1570,5
264,590,3
490,65,4
490,405,4
490,2172,3
490,1704,4
490,2098,4
490,1074,4
490,1676,4
490,2552,3
490,3202,3
490,5330,3
490,3600,3
490,9972,3
490,4517,3
490,490,5
490,1265,4
490,386,4
488,100,5
488,6777,3
488,2798,3
488,767,4
488,194,4
488,180,3
488,606,4
488,426,5
488,378,5
488,374,5
488,3696,4
488,130,4
488,264,3
488,1031,3
488,405,5
488,65,5
488,54,5
488,45,5
488,1154,5
488,866,3
488,929,3
488,413,4
456,94,2
420,523,3
420,646,3
420,357,2
420,28,3
420,114,2
420,138,3
420,132,1
503,238,3
503,38,5
243,2770,4
311,1381,3
449,4163,4
449,2794,4
449,8859,4
449,2266,5
415,737,5
415,6503,3
415,1789,4
415,443,5
415,541,3
415,2456,2
415,564,5
506,8,5
506,4,5
506,5,3
243,1392,1
345,417,5
404,1598,3
404,6928,5
404,1432,4
404,6225,3
404,4733,4
404,4684,5
404,479,5
404,301,3
404,4605,3
404,508,1
404,977,4
404,618,5
404,9732,4
506,26,4
506,736,3
506,198,4
506,523,5
506,117,4
506,45,2
506,32,4
506,160,1
506,29,3
506,125,5
506,118,4
506,13,3
506,55,4
506,6629,3
506,196,5
506,113,4
506,65,5
506,5906,4
506,154,2
506,2240,4
506,28,3
506,14,3
506,9024,3
506,8309,3
506,4999,3
76,635,5
76,2302,1
76,63,3
76,35,3
506,7429,3
506,116,2
506,1885,4
506,887,1
506,497,3
506,297,4
506,158,4
506,204,3
506,715,4
506,1580,2
506,390,3
506,70,5
506,271,4
506,119,3
506,388,4
506,27,4
506,21,2
506,2,3
506,24,2
506,23,3
506,18,4
506,5456,3
506,6745,2
506,1714,3
506,848,3
506,109,4
506,37,5
506,248,4
506,530,3
506,87,4
506,130,2
506,361,3
506,89,5
506,6119,2
506,57,4
506,773,4
506,298,3
506,293,3
506,707,4
506,321,5
506,935,1
506,375,2
490,7,4
490,33,3
490,101,4
490,26,1
506,1785,1
506,103,4
506,178,3
506,77,4
506,853,4
506,4236,3
506,353,4
506,1038,3
506,114,4
490,1597,4
490,5057,5
490,177,4
490,19,5
490,155,5
490,161,5
490,8,4
490,264,3
490,130,4
490,3764,3
322,5157,3
490,68,3
490,1392,4
490,6475,3
490,658,4
490,55,4
490,1677,3
490,1342,3
490,429,3
490,1343,3
490,2554,3
490,168,3
22,8302,3
22,9575,3
475,499,5
423,1691,4
423,3755,4
511,332,3
511,292,3
511,602,3
511,542,3
511,160,3
475,177,5
511,179,3
511,107,4
511,2408,1
511,7326,3
511,540,3
511,4189,2
511,500,3
495,416,5
495,373,5
495,2620,5
495,184,5
495,158,5
495,8492,4
495,8168,4
511,7372,4
511,7292,4
495,3381,4
63,778,2
506,111,3
511,738,4
511,1373,3
511,461,1
511,651,3
511,97,3
511,387,3
511,1885,3
511,839,3
511,93,3
511,639,3
511,361,3
511,353,3
511,6898,2
511,248,2
511,204,3
511,390,3
511,706,3
511,9800,3
511,1108,3
511,792,3
338,3643,3
338,284,3
338,664,4
338,2229,1
511,75,3
511,95,4
511,590,4
338,306,3
338,520,5
511,7928,4
506,60,4
503,5734,3
475,1620,4
475,1868,4
475,160,4
475,560,3
475,172,4
475,1393,4
475,520,4
475,430,2
475,1270,3
475,380,4
475,4441,4
475,3124,4
475,4336,5
332,766,2
332,8074,3
332,4874,4
332,5398,4
332,5993,3
332,9213,3
332,7660,4
332,6411,4
332,4574,3
332,3672,3
332,1199,4
332,982,3
332,122,3
332,335,4
332,881,5
332,1924,4
332,14,4
332,743,3
332,937,4
475,43,3
332,2595,2
512,1672,4
462,7,5
462,129,4
462,1042,3
462,337,5
462,9768,3
462,593,5
513,23,5
512,1969,3
513,664,4
462,189,5
462,408,4
513,4,5
513,27,4
513,21,3
513,2,3
513,18,5
513,24,5
513,287,4
513,65,4
513,26,4
513,10,5
513,58,5
513,495,3
513,35,3
513,100,4
513,7,4
513,662,4
513,150,5
513,50,5
513,19,5
513,57,4
513,122,5
513,5,2
513,28,3
513,225,5
513,1526,2
475,614,4
513,9995,2
513,2368,2
513,2015,2
513,1566,2
475,9114,4
475,682,4
475,194,1
475,727,4
475,264,3
475,494,4
475,9645,4
475,6184,3
475,95,4
475,4939,4
338,350,3
338,180,4
338,95,5
475,1624,4
475,162,4
475,1571,4
475,2328,3
475,1250,3
475,284,3
475,4,3
475,1055,4
475,323,4
475,3913,4
475,2926,3
475,7810,3
475,7022,3
475,1135,4
475,959,3
475,374,5
475,1449,4
475,113,4
475,8,3
475,2131,4
475,54,4
475,751,3
475,599,4
475,479,3
475,570,3
475,5,4
475,1681,3
475,2027,4
475,3310,4
475,9303,3
475,354,4
475,189,4
475,13,5
475,14,4
475,2584,4
65,167,5
65,10,2
65,405,5
495,701,5
495,1492,4
495,6022,4
495,9620,5
513,468,5
513,270,2
513,408,5
513,934,2
513,130,3
513,219,3
513,138,3
513,43,5
513,42,4
513,29,5
513,93,5
513,531,3
513,113,3
513,76,5
513,103,3
513,461,5
513,63,5
513,116,4
513,559,5
513,540,5
513,301,3
513,426,5
513,959,3
513,189,5
513,133,5
513,289,2
513,316,1
513,155,5
513,1877,5
513,1096,5
513,117,5
513,958,5
513,184,4
513,416,5
513,373,5
513,158,4
513,561,5
513,296,5
513,245,5
513,2049,5
513,1825,5
513,157,5
513,544,4
513,4014,4
513,321,4
513,4068,4
513,1186,3
513,387,3
513,456,4
513,1584,3
513,125,4
513,715,4
513,1580,4
513,427,3
513,2240,3
513,298,4
513,453,5
513,905,3
513,102,4
513,1258,3
513,75,3
513,59,5
513,999,4
513,2976,5
513,4042,5
513,1590,5
513,545,3
513,5114,5
513,5860,5
513,549,4
513,1144,3
513,72,4
513,390,3
443,662,4
513,325,5
513,5051,3
513,335,5
513,730,3
513,3657,5
513,3580,3
513,596,2
513,833,4
324,545,4
516,914,4
516,7149,3
516,8165,5
516,2259,5
516,424,5
516,2616,4
516,3006,4
516,5630,3
516,3884,3
516,7603,3
516,400,4
516,1142,4
516,1620,4
516,974,4
516,5326,4
516,1915,5
516,432,4
516,1090,4
516,94,5
516,60,4
516,718,5
516,887,5
516,1881,3
516,5055,4
516,693,4
516,4733,5
516,4336,5
516,520,4
516,2027,4
516,9691,3
516,3247,4
516,3246,4
516,4,4
516,48,4
516,360,4
516,487,3
516,637,4
516,1117,4
516,196,3
516,5,3
516,65,3
516,14,3
516,28,4
516,50,4
516,516,4
516,820,4
448,114,3
516,5332,3
155,1725,3
516,162,4
516,180,5
187,81,4
338,55,4
63,7485,3
475,592,5
475,4015,4
448,289,3
448,138,3
386,778,2
448,782,2
448,172,4
448,2561,4
448,1305,4
448,113,4
448,65,4
448,401,3
448,5,4
473,1758,5
473,212,3
473,2013,4
473,3412,2
473,118,4
473,1714,3
473,848,3
473,1458,4
473,3802,4
473,38,3
473,270,4
456,1373,3
456,408,3
456,969,1
456,6069,2
15,55,4
462,2761,5
448,8856,5
481,5972,5
517,8,4
517,4,3
517,13,5
517,101,3
517,14,4
517,55,5
517,115,4
517,60,2
517,36,4
518,42,3
518,236,5
518,8,4
518,4,5
518,5,2
518,13,5
518,101,4
518,65,4
518,14,5
517,65,3
517,405,3
518,10,4
518,55,4
517,2172,4
518,32,5
517,1676,2
518,58,4
517,1074,5
518,344,3
518,28,5
518,516,5
518,483,4
518,287,3
518,405,5
517,297,3
518,687,4
518,2174,4
518,366,4
517,94,4
518,7738,5
517,3068,5
517,1570,5
517,1739,4
517,92,4
517,495,3
517,127,3
517,95,4
517,284,4
517,557,5
517,879,5
517,45,2
517,2703,5
517,1392,4
517,3598,3
517,1571,1
517,173,4
517,546,4
517,5330,5
517,264,3
453,1679,3
453,387,3
453,248,3
453,530,4
453,456,3
453,29,3
453,715,4
453,1580,4
453,125,2
453,427,3
453,839,4
453,773,3
495,959,5
495,1135,5
453,54,4
316,495,3
519,913,3
519,1701,3
516,2143,4
516,354,3
516,301,3
516,32,3
516,416,4
516,699,4
516,1938,4
516,158,3
516,3351,4
516,298,4
516,191,5
516,1265,5
516,828,4
516,2514,3
516,4634,5
516,1015,4
516,3930,3
516,4332,4
516,977,4
516,1191,3
516,2931,5
519,398,4
519,79,2
519,341,2
519,824,2
519,531,1
519,646,2
519,1664,3
519,1486,3
519,8611,3
519,3597,5
516,1886,3
520,310,2
520,238,5
520,1102,3
520,3856,2
516,576,4
516,1367,3
519,5627,4
521,8,5
521,4,4
521,5,5
521,13,4
521,101,5
521,26,3
521,65,4
521,55,3
521,32,4
521,344,4
521,121,5
521,92,5
521,662,3
521,483,3
521,1392,5
521,1500,5
9,916,2
9,46,3
522,1312,3
9,121,5
522,6045,5
522,1214,4
522,959,5
504,11,5
504,7684,5
504,7025,5
26,3417,4
26,2419,4
26,5399,5
362,1411,3
386,23,3
246,2425,3
131,489,2
516,173,4
511,9686,3
511,1261,3
330,2129,4
330,353,4
520,122,3
520,516,5
520,306,4
520,304,4
330,828,4
520,669,4
520,94,5
520,6096,2
520,186,3
520,33,4
520,111,2
143,44,5
143,686,2
143,1414,3
143,25,5
143,233,5
386,489,4
386,42,2
522,1704,3
531,8,5
531,5,4
531,101,5
531,26,3
531,65,5
531,14,4
531,33,4
531,115,5
531,60,4
531,11,5
531,495,4
531,344,3
531,38,3
531,28,4
531,45,5
531,35,4
531,100,4
531,57,4
531,92,4
531,150,5
531,122,3
531,233,4
531,1144,5
531,860,4
531,2188,4
531,1752,5
531,5215,5
531,4660,5
531,1859,3
531,6808,5
531,2747,5
531,5024,5
531,8692,4
418,941,4
531,119,5
531,5395,4
531,6675,5
531,2561,3
531,572,4
531,8168,5
522,7416,4
522,160,2
522,1121,4
522,3638,5
522,7155,4
522,317,3
522,28,4
522,191,5
522,1623,3
522,9689,3
532,4359,4
532,111,3
532,122,4
532,100,5
532,35,5
532,11,2
532,26,3
532,138,3
532,60,4
532,5,4
532,8,5
531,238,3
531,118,5
531,1299,5
531,2,5
531,24,5
531,21,4
531,27,3
531,18,4
531,50,5
531,468,5
531,1503,4
531,2025,5
531,828,5
531,2451,5
531,178,4
531,1099,4
531,883,3
531,13,4
531,55,5
531,23,4
531,2975,4
531,1704,5
531,2274,4
531,3428,4
531,3027,5
531,4316,4
531,4872,4
531,709,4
531,177,5
531,2024,5
531,162,4
531,213,4
531,614,4
531,4584,5
531,354,5
531,2508,4
531,6389,4
533,1714,4
533,848,4
533,3311,4
533,3588,4
533,4237,3
533,1987,4
533,168,5
533,1407,1
504,26,4
533,72,5
504,784,4
504,132,5
533,367,5
533,1709,2
504,1427,3
504,686,2
504,44,3
504,1459,5
504,1414,4
504,152,4
533,1037,2
533,7868,3
533,9,3
533,26,5
533,145,2
504,770,4
504,839,4
504,353,4
504,855,4
533,227,4
504,154,4
533,1301,2
533,281,5
533,350,3
533,238,4
533,131,3
533,653,5
533,5,3
533,2,5
533,27,3
533,24,4
533,23,4
533,21,3
533,18,3
533,730,3
533,232,4
504,1802,4
504,71,3
504,63,3
504,10,4
504,76,4
504,171,3
533,343,3
533,86,3
533,1057,2
533,596,3
533,1573,4
533,1733,2
533,1388,4
533,1245,3
533,963,3
533,57,5
533,1547,3
504,116,4
504,38,2
504,6089,5
504,853,3
504,7345,3
504,90,4
504,228,1
504,15,2
504,93,4
504,4,2
504,488,5
504,2716,5
504,1910,3
504,523,3
504,14,3
504,28,4
504,369,5
504,818,1
504,683,3
504,420,2
504,622,3
504,107,5
504,3119,3
504,3569,5
504,184,5
504,29,3
535,3628,5
535,3404,5
535,103,5
535,1320,5
535,3085,5
535,4634,5
535,232,5
535,936,3
535,953,2
535,1053,3
535,330,5
535,510,5
535,528,5
535,722,5
535,949,5
535,1023,5
535,1119,5
535,1249,5
535,1362,5
535,1525,5
535,1278,5
530,4429,5
535,4399,5
530,1908,3
530,499,3
535,71,5
530,11,5
535,3131,5
535,1357,5
535,181,5
535,8686,5
535,5747,5
535,7662,5
535,2097,4
535,1015,4
535,9649,1
530,117,2
535,1113,5
530,1937,3
530,383,3
535,520,4
535,1205,5
535,9172,4
535,495,2
535,1801,4
535,1918,4
535,264,4
535,79,5
535,5,5
535,54,5
535,213,4
535,176,5
535,8,5
535,4,5
535,13,5
535,115,2
535,60,5
535,516,1
535,35,5
535,287,5
535,7,5
535,122,4
535,323,4
535,715,3
535,3451,4
535,693,4
535,284,4
530,4473,3
530,489,3
530,263,3
530,8,5
530,101,5
530,27,5
530,21,5
530,4,5
530,2,4
530,18,5
322,1311,3
516,5739,3
516,276,3
516,365,4
516,7026,4
516,897,2
516,8944,3
516,1646,2
516,1213,1
516,838,3
516,492,3
516,3403,3
516,213,4
516,1205,4
516,3243,4
516,8432,3
516,1133,4
516,1484,4
516,479,3
516,4537,4
516,341,5
516,79,4
516,403,4
516,335,4
143,1566,3
143,1135,2
143,934,2
143,1186,3
143,1149,4
537,8,3
537,11,5
537,2515,5
537,3449,5
537,2622,5
537,3470,5
537,2920,3
537,2830,3
537,2074,4
537,2745,5
537,2031,3
537,2351,3
537,2150,3
537,3680,4
537,4127,4
537,3108,3
537,5007,4
537,2296,4
537,4797,4
537,8216,4
537,511,4
537,3876,5
537,5543,5
537,354,4
537,6389,4
537,2508,4
537,2366,3
537,71,2
537,6104,2
537,5863,2
537,1454,4
537,242,3
537,266,4
537,2737,3
537,1379,3
537,2012,3
537,2746,3
537,336,3
537,1763,3
537,1858,3
537,3098,3
537,2214,3
537,1260,3
537,3223,2
537,2519,2
537,3455,4
537,4095,2
537,1103,5
537,2398,3
537,2277,3
537,3066,4
537,4813,4
537,1746,4
537,674,5
537,3713,3
537,2184,4
537,29,3
537,154,3
537,248,3
537,125,2
537,714,3
537,839,3
537,855,3
537,3022,3
537,646,3
537,9946,5
537,969,5
537,5456,3
537,145,3
537,26,5
537,9,5
537,92,4
537,2,4
537,24,4
537,21,4
537,27,4
537,18,4
537,23,4
537,13,3
537,33,4
537,32,3
537,2601,4
537,58,3
537,116,3
537,57,5
537,1547,4
537,5,5
488,860,4
537,130,3
537,395,3
537,160,3
488,2115,4
488,9716,5
488,89,4
488,117,3
488,662,4
488,570,3
488,33,3
488,1561,3
488,8416,3
488,10,3
488,274,4
488,13,4
488,38,4
537,78,5
488,32,5
537,2738,5
537,127,4
537,408,5
488,48,3
488,4331,5
488,6729,3
488,172,3
488,3071,4
488,114,4
537,335,3
537,561,2
537,265,3
537,59,3
537,3071,4
537,2298,5
537,43,4
537,763,5
537,468,4
537,2890,4
537,8541,4
537,7180,4
537,9981,4
537,726,4
537,301,2
155,1113,1
155,2716,4
537,6695,4
537,79,2
537,341,3
537,198,5
537,8080,2
537,1691,3
537,765,4
537,272,5
537,523,4
537,2643,4
537,1411,4
537,736,3
537,132,5
537,114,4
537,8276,4
537,7429,4
537,819,3
42,131,3
538,2,5
538,24,5
538,21,5
538,27,5
538,18,5
538,26,4
538,55,4
538,14,3
538,58,3
538,38,5
538,28,4
538,45,2
538,23,5
538,22,3
475,2337,3
475,121,4
539,2698,4
539,426,5
539,2284,3
539,2914,3
539,8,4
539,4,5
539,101,5
539,65,5
539,14,4
539,10,4
539,55,4
539,33,3
539,58,4
539,11,3
539,495,4
539,28,4
539,516,4
539,35,2
539,57,3
539,662,4
539,378,4
539,94,5
539,483,5
539,405,4
539,233,5
539,323,3
200,90,4
302,8336,5
200,2286,4
200,3892,5
24,6173,4
302,2144,5
302,8589,5
302,7242,4
302,1624,5
302,162,5
302,1113,5
540,94,5
540,233,5
540,1239,5
540,925,5
540,4606,5
540,4108,5
540,8295,5
540,669,4
540,5198,3
540,200,4
540,672,4
540,1410,4
540,1741,4
540,2235,4
540,5858,4
540,6078,4
540,4240,4
540,4728,4
540,9469,4
540,7619,4
540,7208,4
540,5861,3
540,6512,4
540,6684,4
540,1058,4
540,3229,4
540,7991,4
540,6212,4
540,9116,4
540,122,4
540,45,4
540,5,5
540,1184,5
540,2304,5
540,3255,5
540,7409,5
540,887,5
535,4468,4
535,1250,2
415,4,1
535,101,3
535,160,5
535,872,4
535,498,5
535,772,5
531,5906,5
531,595,4
531,881,4
535,3428,4
531,372,3
535,1299,3
535,3027,3
535,1503,5
535,2274,3
531,219,5
531,362,5
531,1106,4
535,7332,5
535,177,5
535,180,4
535,55,3
535,238,1
535,19,5
535,2056,5
535,2230,5
535,4445,5
535,3120,5
535,4275,5
535,2125,5
535,641,5
535,347,5
535,602,5
535,373,5
535,158,5
535,1662,5
535,167,5
535,5128,3
535,371,5
535,699,4
535,2852,3
535,1987,5
535,72,5
535,703,5
535,1288,5
535,349,3
530,3795,2
530,362,2
535,612,5
535,725,5
535,168,5
535,806,5
535,556,5
535,553,5
535,1261,5
535,155,5
535,95,5
535,1329,3
535,959,2
535,964,5
535,50,5
535,335,5
535,117,5
537,9243,4
530,1236,3
530,1389,3
530,951,5
530,1124,4
530,196,5
530,484,5
530,854,4
530,4369,3
530,828,5
530,2451,5
530,8367,3
530,490,5
530,1265,5
530,6775,4
530,3400,3
530,436,5
530,87,4
530,114,3
530,727,3
530,9819,3
530,3830,4
530,4236,4
530,9974,4
530,8597,2
530,245,5
400,7454,1
530,476,3
530,1014,4
530,130,4
530,50,4
530,2975,5
530,32,4
530,14,3
530,28,3
530,887,4
530,561,4
530,730,3
530,9017,3
360,283,3
537,4597,3
537,1642,3
537,529,3
542,3048,4
542,94,5
542,961,5
542,867,4
542,172,5
542,8516,3
542,2698,5
542,8703,4
542,7496,5
542,1055,4
542,3388,5
542,130,4
542,8249,5
542,2499,4
542,4716,3
542,1005,4
542,587,2
542,520,2
542,2440,5
542,323,5
542,3954,4
542,2914,1
542,2357,3
542,701,5
542,1664,5
542,1084,5
542,3210,4
542,6326,5
542,1393,5
542,1783,3
542,2403,4
542,2809,5
542,354,5
542,2508,4
542,736,5
542,121,5
542,3321,3
542,7169,3
542,1312,3
542,2559,3
542,2079,1
542,895,3
542,592,3
542,1133,4
542,7416,5
542,597,5
25,9606,4
458,3240,3
458,316,4
458,1460,5
458,1739,4
458,662,3
458,4130,4
458,8523,3
458,7169,2
24,718,4
24,261,3
24,3488,4
24,3142,4
24,767,3
24,1421,3
535,1434,5
246,33,4
530,1895,4
530,113,3
537,2355,2
537,157,4
537,798,3
537,358,5
537,364,3
537,251,3
533,2671,3
533,3982,3
533,1681,2
533,8898,2
533,582,4
546,6954,5
546,6447,5
546,126,5
546,1105,3
546,1102,4
546,200,4
546,6078,3
546,672,4
546,113,5
546,10,2
546,65,5
546,405,4
546,2172,4
546,1704,3
546,5330,5
546,1676,4
546,1074,5
546,3133,3
546,297,5
546,1570,4
546,3033,5
546,736,5
546,1204,3
546,298,4
546,547,4
546,13,4
546,1908,3
546,499,3
546,1090,4
546,5992,5
546,19,4
448,181,4
546,71,4
546,614,5
546,401,3
546,213,5
546,323,2
546,101,5
546,5346,4
546,709,4
546,94,5
546,130,4
546,8,5
546,1383,5
546,36,3
546,58,5
546,118,3
546,1214,5
546,123,3
546,155,3
546,161,3
546,484,4
546,301,5
546,468,2
546,730,4
546,121,5
546,3321,5
546,7416,5
546,1434,4
547,238,4
547,119,5
547,306,5
547,33,5
547,57,3
547,22,4
547,310,4
547,465,4
547,1107,3
547,885,4
547,118,4
547,1714,4
547,100,4
547,1144,4
547,860,5
547,2188,4
547,1752,4
547,198,4
547,8080,4
547,9772,4
547,136,4
547,3997,3
547,9663,3
547,741,4
547,1145,5
547,4363,3
547,495,2
547,60,4
547,662,5
547,378,4
547,9691,4
547,272,5
547,5456,4
547,38,3
547,150,5
547,249,3
547,273,3
547,233,5
547,733,4
547,1566,4
547,710,3
547,115,5
547,550,3
547,895,2
547,916,2
547,94,5
547,3837,4
547,354,4
547,763,4
547,1642,5
547,2508,4
547,6389,3
547,6934,3
547,5629,3
547,468,4
547,2555,3
547,1005,3
547,236,3
547,508,3
547,78,3
548,28,4
548,71,4
548,4,3
548,45,3
548,13,5
548,65,3
548,14,3
548,38,5
548,36,5
448,982,4
448,6496,3
542,4202,4
542,5765,3
542,5425,4
542,3638,3
542,1796,5
542,2366,5
544,100,5
544,118,3
544,181,4
544,3210,3
544,131,4
544,1487,5
544,1084,2
544,13,5
544,14,5
544,60,5
544,1928,4
544,5,4
544,959,4
544,264,3
544,4359,4
544,94,5
544,1642,3
544,317,4
544,225,4
448,1458,5
155,13,4
415,234,5
550,55,5
550,33,4
550,58,3
550,38,5
550,28,5
550,36,4
550,150,3
550,7,2
550,22,3
550,113,5
550,658,5
550,126,5
550,747,5
550,4972,5
550,400,5
550,476,5
550,982,4
550,1019,5
550,3600,5
550,39,5
550,110,5
550,135,5
550,165,5
550,704,4
550,896,4
550,972,3
550,8087,3
550,3578,4
550,2616,4
550,5630,3
550,7603,3
550,5591,3
550,3884,4
550,3006,3
550,306,3
550,620,4
550,743,5
550,304,3
550,326,4
550,186,4
550,2710,3
550,3791,5
550,1586,5
550,1005,4
550,4081,3
449,9432,4
114,5327,5
552,592,5
267,4431,3
552,2051,4
267,273,5
267,2633,3
552,350,3
552,658,4
267,9300,1
267,111,4
267,867,4
267,7794,2
267,81,4
267,1300,3
267,2337,5
267,7059,2
503,115,4
503,60,4
503,3308,4
503,8519,5
503,211,4
552,1676,4
497,1373,4
516,729,4
516,177,4
516,71,4
554,725,4
554,1053,3
554,670,3
554,1498,2
554,556,1
554,818,3
554,578,4
554,2155,2
554,232,2
554,1139,2
554,6842,3
554,413,3
554,937,5
554,8742,2
554,1993,2
554,9363,4
554,1533,1
554,8269,2
554,5290,2
554,205,3
554,898,4
554,696,3
554,171,3
554,76,4
554,471,1
554,451,3
554,184,3
554,416,4
554,335,2
554,373,3
554,158,4
554,1938,3
554,7266,5
554,219,3
554,123,5
554,86,4
554,596,1
554,281,5
554,1037,2
554,337,5
554,1117,3
554,693,2
533,260,4
447,3333,4
447,8446,4
447,7471,4
533,1261,5
504,138,3
504,3658,5
504,5898,3
504,58,5
504,804,3
504,248,3
504,387,3
504,79,3
504,35,3
504,263,5
504,1330,5
386,606,3
386,66,3
386,3519,4
386,699,2
386,2875,4
456,4567,3
456,114,2
456,132,2
554,840,5
456,68,3
554,53,3
554,345,2
554,4836,4
554,1783,2
503,150,5
503,92,4
503,4081,4
503,1739,4
503,142,5
503,4682,5
503,7841,5
243,881,4
9,38,3
331,527,3
331,563,3
549,8996,5
549,2053,5
549,1319,4
549,4485,4
549,1624,5
549,614,5
549,213,4
549,3540,5
549,6726,4
549,943,4
549,101,4
549,344,4
549,4504,5
549,5404,3
549,6633,5
549,58,4
549,116,4
549,3755,5
549,879,4
549,357,4
549,6055,3
549,375,4
549,19,3
549,155,3
549,161,3
549,2079,4
549,2559,4
549,7579,4
549,1299,4
549,4316,4
549,1503,4
557,6448,4
557,6780,4
557,5582,4
549,2274,4
549,325,4
549,476,4
549,704,4
549,2089,4
557,196,4
557,238,3
549,9095,4
549,233,3
554,131,4
549,94,3
549,2128,4
554,70,5
549,9860,3
549,6382,3
331,4487,4
549,9761,4
554,1213,4
554,760,3
554,492,3
549,959,3
549,1135,5
554,838,3
549,8440,5
549,570,4
331,7429,4
331,819,4
549,1561,4
554,57,3
549,121,4
549,2464,4
549,8625,4
549,7563,4
549,7907,5
549,2561,4
549,1133,5
549,4605,4
549,162,5
554,2215,3
554,621,2
554,4815,2
554,999,3
554,1221,4
529,38,4
529,2408,5
529,4228,5
529,1056,4
558,22,4
558,1677,2
558,3767,3
558,8128,5
558,1097,3
558,7994,5
558,38,4
558,84,4
558,227,3
558,123,4
558,70,4
558,492,3
558,838,3
558,2,4
558,24,5
558,21,4
558,23,4
558,18,4
558,117,5
558,255,4
558,964,5
558,205,4
558,696,3
558,898,3
558,1217,4
558,132,4
558,1303,3
558,3122,5
558,37,5
558,641,4
558,347,3
558,602,4
558,542,3
558,332,4
558,292,3
558,41,4
558,151,4
543,332,4
543,641,3
543,347,4
543,284,4
561,9,4
561,38,5
561,23,5
561,45,4
561,28,4
561,11,5
561,18,5
561,27,5
561,13,3
561,21,5
543,1598,5
561,2,5
561,4368,4
561,26,4
543,4443,5
561,24,5
561,236,5
561,688,5
561,82,3
561,1683,4
561,1057,4
561,1407,4
561,76,4
561,219,4
543,2309,4
538,8,3
538,5,3
543,356,5
543,873,5
543,1033,5
543,1163,4
543,1225,5
543,1289,4
543,1233,4
543,1827,4
543,1549,3
543,1476,4
387,1261,4
387,8753,2
543,1774,4
543,1975,3
538,50,4
543,1977,3
538,111,3
543,8847,5
562,941,5
362,782,4
495,8337,4
563,6505,5
563,2291,5
563,1323,5
563,2619,5
563,3084,4
563,2007,5
563,486,4
563,314,5
563,189,4
563,7,5
447,22,5
447,541,4
447,4793,5
447,849,3
447,5029,3
447,321,2
447,1742,2
447,1825,5
447,1916,5
447,387,4
447,5906,4
530,23,5
490,2051,2
490,2691,4
473,8023,4
473,3070,3
473,7311,3
473,2967,4
473,177,2
473,268,4
473,6364,2
200,1567,5
200,95,3
200,3699,5
200,7655,5
21,7198,3
21,635,4
473,4899,3
473,60,3
473,795,4
473,570,3
